medallion,hack_license,date,payment_type,fare_amount,tip_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2C4A3777C85738EDB3B899B244084DB0,BFB8B9EC5F60A0B89602FCFB3A84E8A9,2013-09-26,CRD,14.5,3.1,40.889069,-73.861534,40.889069,-73.861534
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-09-01,CRD,36.5,10,40.769604,-73.980858,40.772247,-73.952667
0A72CCB7739854D1C02CCD418773E7F0,804B5CECCFF6E6C24AFB5D348FCECBB1,2013-11-05,CRD,7,2,40.721054,-73.993713,40.744518,-73.991653
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-10-03,CRD,27.5,6.75,40.745331,-74.00824,40.768047,-73.970482
8A7B476296423066E8D807C00A5A279C,6968C582D46827AE3B590EEA1BCB15AF,2013-08-25,CRD,25.5,6.35,40.773571,-73.955284,40.77774,-73.954796
5E6CD4FACD827EA5EDFEB765BED2EF1B,29897DA8543AF28A86CDFD97594F16D4,2013-03-25,CRD,20.5,4.3,40.764465,-73.973572,40.722473,-73.986938
CAAF13F61C8CBFC721BA2C754F2639AA,8F1C063CA953BFD1C73574C385EB435F,2013-06-02,CRD,11.5,7,40.757095,-74.001205,40.74218,-73.982819
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-02-10,CRD,6.5,1,40.792263,-73.968117,40.750294,-74.008347
3A73CCB34FF773615F0F9B5EF6CD136D,8FB292D95A88FE9C8C0F3D3DA7F19344,2013-04-09,CRD,9,2,40.750027,-73.992798,40.757851,-73.971954
25DB5E33FDA6D4160488879C4E37F729,74E87B42693E7D4C270FB0170B42343B,2013-12-19,CRD,6.5,1.4,40.746998,-73.974205,40.750816,-73.987946
FEE62B35C6F24BCFB9B6E5043FDFBDD6,46DF62AC4718C26F71BC0DAC0812C0CB,2013-08-17,CRD,14,2,40.756443,-73.965019,40.770462,-73.963852
818B2426C5493017D5CFE68EFD34617E,ACECB0B77058B5DF6A3F232C3F8BF32A,2013-06-04,CRD,8.5,1.5,40.737785,-73.984039,40.746029,-73.97496
7AB9B06837BF31233311F042360B1A82,9E6B7BE743D795C877043D371979C40D,2013-01-27,CRD,6,1,40.759113,-73.985229,40.722141,-73.999802
F34200575D6EF2E031298323EF7FB020,30737881DD1D52985D713F4852B512E4,2013-02-02,CRD,7.5,1.6,40.776871,-73.95269,40.746876,-73.977432
F2E4391C54D6C591768960222E87B517,D7F67398180E9AEE6D0A656CD36930FD,2013-05-01,CRD,9.5,1,40.750481,-73.97863,40.749508,-73.995461
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-01-21,CRD,6.5,1.4,40.679966,-73.981201,40.694782,-73.994186
BB5C2A4BEC44B1DDF15579EFD0DB6443,A46B5C147F5F3526D4C6164CCC2D606B,2013-12-21,CRD,10.5,1,40.750172,-73.991432,40.769859,-73.966927
F2E4391C54D6C591768960222E87B517,D7F67398180E9AEE6D0A656CD36930FD,2013-08-29,CRD,3.5,1,40.772007,-73.952934,40.772007,-73.952934
8C72AE2836C0D0FC04EE773E50FF5482,8B85C38E10006BB3019272962336671D,2013-10-24,CRD,11.5,2,40.751225,-73.973595,40.762745,-73.967773
F0AD54C49111DA6D8C2262BF67E28B53,455FC8F4CF80C4F5BD44747B40342DF1,2013-05-20,CRD,6,1.75,40.699253,-73.986549,40.768806,-74.015839
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-09-17,CRD,10.5,3.45,40.717896,-73.957657,40.760223,-73.961716
824FEDB8C33D7EBA39F1F01EE3788CDE,71E4C09DFAABF4B87C32C871403C19E3,2013-11-22,CRD,7,1.85,40.717224,-73.962837,40.703186,-74.011475
7C61E7A1F6DC335BB85F9CB256B1DE1F,77A45909304EADDED1FFB51299BBD11D,2013-10-25,CRD,35,50,40.723305,-74.007919,40.855957,-73.870979
307EA969223AF2EF168C8CF19827865D,20208670C72FE36923F9F46BFAFE36E1,2013-09-20,CRD,11,2.4,40.722656,-73.987991,40.777363,-73.902878
080BF09AD2886BCA48E1021A7219FE45,290528A2BD570924D69E0F045617BD0E,2013-02-03,CRD,14.5,3.2,40.745541,-73.980087,40.745361,-74.002129
36DE41C36D0BC88D037A53FEF7AC1EF1,7CED352112DE24B0B0E6C92F4AF2FCEB,2013-08-23,CRD,23.5,0,40.703934,-73.932816,40.704716,-73.916817
1DA36A2DB62F1FD6A7A46A5719259236,FF0C06C4F3BCDB7D7AD39FA538AF0A5A,2013-12-02,CRD,11,2.85,40.786945,-73.971733,40.763077,-73.973335
255EA147A9B3996763D54DBA7B50E743,22E788404722476497038D5B3A554903,2013-04-08,CRD,6,1,40.779575,-73.98185,40.774117,-73.982437
CBD99435DF61EFBB71806A7AB020020C,BCD481CE8332F9D76E3B7848E1E7BE39,2013-05-11,CRD,10.5,2.2,40.721371,-73.986801,40.668922,-73.934303
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-07-24,CRD,16,4.12,40.759342,-73.987801,40.763138,-73.997543
BB5C2A4BEC44B1DDF15579EFD0DB6443,A46B5C147F5F3526D4C6164CCC2D606B,2013-12-17,CRD,52,11.56,40.770737,-73.966248,40.770523,-73.957878
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-07-14,CRD,13.5,2.8,40.797752,-73.920479,40.762115,-73.978783
B8A19B0003386C41E2D26C3EB6B1BF30,650BF4F26F59759F8959FCA4A9A93257,2013-09-30,CRD,14.5,1.5,40.762131,-73.985146,40.689632,-74.178345
79AE3535F7A3BB6A85A4864D731FF538,0B573EE0851E4965794364DD91D9B56C,2013-03-29,CRD,17.5,4.62,40.718819,-74.010498,40.725559,-73.997025
61CCE02B809181BA274D6861C384074E,39DA6888D43438021FD574D4FA2B640B,2013-08-03,CRD,11.5,1,40.77898,-73.950851,40.782341,-73.975174
7A891113517E79D24A15A22D804F30AD,245B147E0AD3325D4B0DCECF9364058B,2013-05-24,CRD,13,2.8,40.721546,-73.989067,40.754147,-73.992188
C7D8FFD6A1AD364A97844C1B2018100D,8D254EF57883244171677F78B0BD1500,2013-11-09,CRD,18,2,40.781647,-73.956268,40.772362,-73.964706
26A1BAACBEDDFF0733FDAFEA52561C5D,E6FB66A6D43437C014E813564C6B9FBB,2013-08-10,CRD,26,5.5,40.733662,-73.977943,40.762974,-73.959526
A7C76FF488E0BCCABEABC173FB8FB5DB,AEF09F1C41CD703EA50FD5C27EF46876,2013-08-09,CRD,22,3,40.789005,-73.975967,40.778309,-73.981834
8A7B476296423066E8D807C00A5A279C,6968C582D46827AE3B590EEA1BCB15AF,2013-03-10,CRD,7,1,40.758148,-73.937523,40.758148,-73.937523
E5C4E648BEFADFF31B1A037E40E4AC44,0F4E0E43F76D69BC48570DA0F698CCD1,2013-04-19,CRD,6,1.3,40.774052,-73.874535,40.756966,-73.972069
E21D302C8F9C748BC3AFCEDE461EE2A5,10F79B447AF84B032839C956277C76AB,2013-03-31,CRD,22.5,4.7,40.759304,-73.995911,40.755775,-73.984566
B8A19B0003386C41E2D26C3EB6B1BF30,650BF4F26F59759F8959FCA4A9A93257,2013-04-07,CRD,9.5,2.1,40.784912,-73.946648,40.778141,-73.958191
C7D8FFD6A1AD364A97844C1B2018100D,8D254EF57883244171677F78B0BD1500,2013-10-18,CRD,11.5,2.4,40.75592,-73.9935,40.750183,-73.994934
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-07-31,CRD,7.5,1,40.706696,-73.952927,40.706696,-73.952927
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-01-15,CRD,24.5,6.15,40.724216,-73.992851,40.680653,-73.994881
334B5D1A2474A98E5A480863146C4E9B,44328D275703FB7ACA15B403F225C08F,2013-01-13,CRD,25.5,5.3,40.736298,-73.982101,40.727058,-73.984001
0A72CCB7739854D1C02CCD418773E7F0,804B5CECCFF6E6C24AFB5D348FCECBB1,2013-08-01,CRD,16.5,3.5,40.721798,-73.987404,40.715321,-73.956161
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-09-06,CRD,13.5,2.9,40.789738,-73.954414,40.769894,-73.986443
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-11-12,CRD,13.5,1.5,40.767597,-73.959206,40.740452,-73.893005
826B5B29ABAF28C2DA0CB123D77F0B3D,C981BF8CD724DB2F1E08A10E6FE27088,2013-10-01,CRD,17.5,3.8,40.724766,-73.994659,40.699909,-73.98658
67B44A9A749E0712A0828BEC6D2A18C8,EE859FD5B8996BD966326D904E043771,2013-07-11,CRD,7,1.5,40.744808,-73.998787,40.76387,-73.998711
69240010A967D4DA76DADD46365FBD44,86C333D273C2F323F57981882186F81C,2013-02-27,CRD,10.5,2,40.748802,-73.992485,40.734562,-73.998878
826B5B29ABAF28C2DA0CB123D77F0B3D,C981BF8CD724DB2F1E08A10E6FE27088,2013-02-08,CRD,6,1.1,40.772968,-73.948914,40.773243,-73.97876
7A891113517E79D24A15A22D804F30AD,245B147E0AD3325D4B0DCECF9364058B,2013-03-30,CRD,6.5,1.5,40.71909,-74.002258,40.735809,-73.997902
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-06-20,CRD,5.5,1.4,40.733372,-73.98111,40.749851,-73.946419
F3E844649503D2A5A44DD729348E7336,734C65F5C9A04718A1124F7BAFDE8507,2013-05-02,CRD,5,1,40.742508,-73.980461,40.778481,-73.953224
FDC9BDC6C8B0BAA256E94B3FDC874F21,A031A69CF59EDE53F8794597697DE043,2013-05-14,CRD,6.5,1.25,40.77655,-73.962456,40.76757,-73.984726
15DE7EE48BB1F23E31C5AEBDC0B9FA8E,230051520D36FC7B5FFA72AE1391586E,2013-07-30,CRD,6.5,1,40.761398,-73.98996,40.75872,-73.999992
1A08A75D4F6A3BBD4D950B4926156880,171A8E293E8BD3D8D435BAF75EF0CE6D,2013-09-17,CRD,9.5,2.62,40.788631,-73.977287,40.771885,-73.990456
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-11-29,CRD,8,1,40.772091,-73.959023,40.77,-73.966835
F3E844649503D2A5A44DD729348E7336,734C65F5C9A04718A1124F7BAFDE8507,2013-08-30,CRD,16,4.45,40.806328,-73.964081,40.80249,-73.953094
C4722B7BD26CEB68D7FDF91A14829961,EAAE5590E7D501BB0BE368C416F90059,2013-10-16,CRD,9,1,40.755444,-73.985924,40.757473,-74.000198
5C8B0F8EEC4A67E2863BC312AD58753E,B6E27B6C6E8349D070A1B2C5B8925D13,2013-09-08,CRD,13,2,40.789726,-73.975403,40.774437,-73.979156
2A101E1A7779E9128F399C3EF0338AFF,1EE9CA7FD3DB752701F8700FA82F833B,2013-11-23,CRD,13,2.9,0,0,0,0
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-04-23,CRD,5.5,1.3,40.782059,-73.98111,40.783215,-73.955055
7D9F519277EFC47748CB4C3563BC9D43,78E7F3563A36357EA0BA522ED069E962,2013-10-31,CRD,9.5,3,40.750149,-73.991394,40.779331,-73.973648
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-11-29,CRD,13,1.5,40.756611,-73.972687,40.756329,-73.96769
0A2237223D77AF890AED9B545439A294,DC00F9C1568D6ADC28927A33D4E5738A,2013-09-13,CRD,6,1.5,40.796379,-73.972542,40.763817,-73.962158
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-10-15,CRD,35,8.16,40.778011,-73.981934,40.758141,-73.981773
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-10-10,CRD,31,7.35,40.726532,-73.977211,40.715603,-73.996384
399DB6E048D813564DA0358503474A2C,9015F342D315C98B96F4E5CE6E537485,2013-03-05,CRD,7,1.5,40.81163,-73.942551,40.827618,-73.938393
26A1BAACBEDDFF0733FDAFEA52561C5D,E6FB66A6D43437C014E813564C6B9FBB,2013-06-14,CRD,6.5,1.5,40.744396,-73.996239,40.75312,-73.981125
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-03-13,CRD,13,1.5,40.712608,-74.009232,40.740036,-73.98629
2483C9B65BA549DCFB311B58CDC40BE7,71118EE0778BB3F5D0D7FDA95C450B90,2013-10-06,CRD,6,1.3,40.721542,-73.988602,40.680874,-73.970963
220B7B6333A7EBF2119BAF0CCCB033BA,BE4A32AB4417F699663FE0FB60334C8F,2013-10-01,CRD,6,1.4,40.722584,-73.99308,40.786758,-73.975655
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-06-18,CRD,8.5,1,40.76926,-73.967293,40.779221,-73.95919
7B1635AADDB360C9C664FE3A900BEF22,C92CAAF98E69809BFCFD380A0B824CC9,2013-12-01,CRD,5.5,1,40.755928,-73.989555,40.757622,-74.000664
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-04-24,CRD,8,1.7,40.748001,-73.973923,40.750423,-73.991264
FFFECF75AB6CC4FF9E8A8B633AB81C26,8CAC0DC237256D0535731A1063D4C2C3,2013-04-27,CRD,27.5,6.75,40.757011,-73.989891,40.760788,-73.998459
D6B4EA09D5D8C0834DFD13CEAA59FC65,88E24873ACB7E02EC9CCD4E2AB2BB251,2013-04-29,CRD,6.5,1.6,40.759426,-73.99556,40.752544,-73.98613
141953A3B4441DB5316B5F1E7356879D,192D84986897F4F9C9FB050937885AE8,2013-12-07,CRD,14,2.9,40.76675,-73.96933,40.792606,-73.975166
D41814EBC98E4ED03F5F39F7579DA784,B52C9E81CE64827D7F4DE0245903AA1A,2013-04-04,CRD,10,2.1,40.748272,-74.005486,40.683395,-73.949104
9F43C6D3C1DABB937550371A9331D33B,569605D17560800FC9CB0F5E34CDE7EB,2013-08-07,CRD,11.5,2,40.762165,-73.960342,40.738491,-73.999573
080BF09AD2886BCA48E1021A7219FE45,290528A2BD570924D69E0F045617BD0E,2013-11-19,CRD,25,4,40.717007,-74.000824,40.729198,-73.981598
7B1635AADDB360C9C664FE3A900BEF22,C92CAAF98E69809BFCFD380A0B824CC9,2013-04-03,CRD,33,6.7,40.771362,-73.979477,40.767895,-73.963043
BCF07D2F69DB29C27DA7CCF5DE6B4843,0A87955DEBF2CB6BBC96AA8849FBC272,2013-07-12,CRD,7,1.5,40.746723,-73.979454,40.734241,-73.998932
39A60F14324688F6BB35EE079D492156,DC4C0C159B7F7D45C6D5A472BA57C57A,2013-06-07,CRD,8.5,0,40.760517,-74.002838,40.732197,-73.985054
8521BB0C99BD08A01B290EDF6C55B02E,0F09747CA39D1C04C0217954ECD2944D,2013-03-09,CRD,12,2.6,40.753433,-73.981964,40.721363,-73.953957
E21D302C8F9C748BC3AFCEDE461EE2A5,10F79B447AF84B032839C956277C76AB,2013-10-27,CRD,48.5,9.9,40.773598,-73.957771,40.787739,-73.956017
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-05-13,CRD,10,3.15,40.766548,-73.990486,40.785439,-73.955399
EF1C2CFF187C78348B712559A8776971,573DF5D84CDEEEC1A59F0BB32094CCF9,2013-06-09,CRD,13.5,2.8,40.732716,-73.987717,40.755882,-73.977516
7A69E35CB830CACE1D5664239386F42C,D4300F675FC28E87B8DFC867C4BD2E65,2013-05-15,CRD,6.5,1.08,40.762516,-73.96991,40.771057,-73.963913
A876B642408FD97E3859B3578DB964E8,C70960077202554C33CF50DD09097A41,2013-01-03,CRD,28,5.8,40.761589,-73.9869,40.762779,-73.79776
7D9F519277EFC47748CB4C3563BC9D43,78E7F3563A36357EA0BA522ED069E962,2013-03-19,CRD,17.5,3.6,40.759159,-73.979065,40.73011,-74.004814
C1E3CC62D54A5726440D44CF64F1F3D2,D51BD17B00E61AB406045DC247CB7338,2013-09-20,CRD,5,1,40.754742,-73.984657,40.743015,-73.943901
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-03-12,CRD,4,1.1,40.763016,-73.81144,40.774078,-73.931267
34C92AD3B8DDC22D792DFE7A412DD341,5155FDB66105CBA316A8BDFE7F23428C,2013-05-02,CRD,22.5,5.75,40.767372,-73.996155,40.76292,-73.981979
69240010A967D4DA76DADD46365FBD44,86C333D273C2F323F57981882186F81C,2013-11-22,CRD,6.5,1.87,40.716217,-73.95945,40.608841,-73.941444
C29EAD3CE55637379E42E4AD9C16A971,763ECB9DA517FDFB1242A4E0FD0FD7E8,2013-06-14,CRD,17,3,40.723026,-73.996849,40.728024,-74.001755
7B1635AADDB360C9C664FE3A900BEF22,C92CAAF98E69809BFCFD380A0B824CC9,2013-10-17,CRD,12,2.7,40.759808,-73.995789,40.757401,-73.739532
3309C87E40CD25B5E7EEBF21C6047D40,2D040A862604FC93282BE171152ABBFE,2013-12-06,CRD,7,2,40.766514,-73.982323,40.825783,-73.950996
B1DA0569F2A0F8D6F3D745B4812648FC,10FD8F891C66479113CA0C0251CD6A36,2013-02-02,CRD,24.5,6.06,40.754833,-73.976059,40.751438,-73.981934
9F43C6D3C1DABB937550371A9331D33B,569605D17560800FC9CB0F5E34CDE7EB,2013-04-10,CRD,22,0,40.733692,-74.002045,40.767757,-73.980865
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-03-05,CRD,31,1,40.723042,-73.991409,40.723042,-73.991409
849850986EE1C81D0DC1F998267BD0C3,3F784F541D34675089C9E9AB56792814,2013-04-03,CRD,10.5,1.5,40.733948,-73.986343,40.702625,-74.008347
79AE3535F7A3BB6A85A4864D731FF538,0B573EE0851E4965794364DD91D9B56C,2013-09-18,CRD,6,1,40.714417,-73.999664,40.760361,-73.97171
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-10-02,CRD,4,0.5,40.754944,-73.973671,40.73658,-73.854019
5C8B0F8EEC4A67E2863BC312AD58753E,B6E27B6C6E8349D070A1B2C5B8925D13,2013-02-05,CRD,16,3.4,40.747707,-73.98687,40.793163,-73.965752
CF3E3CC8BB8D6EF6A88946D2D93EE88E,87227DC21D35EE10586C905563845954,2013-09-09,CRD,9.5,1,40.718884,-73.988747,40.751316,-73.970047
2A101E1A7779E9128F399C3EF0338AFF,1EE9CA7FD3DB752701F8700FA82F833B,2013-02-11,CRD,7.5,1.6,40.726425,-73.986046,40.77702,-73.95166
3F20DDBF3AA1B882657E2F1084DA0ECA,B8458B9B535768D4AB269A7DF7FA6BBC,2013-10-20,CRD,12.5,1.5,40.762421,-73.956955,40.767506,-73.861366
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-01-22,CRD,10.5,2.3,40.743465,-74.006706,40.739326,-73.999107
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-10-31,CRD,5.5,1.2,40.784378,-73.979439,40.766296,-73.986786
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-10-30,CRD,18,3.8,40.729984,-74.00032,40.69503,-73.95311
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-07-13,CRD,8.5,2,40.747471,-73.884262,40.838776,-73.913467
51A32C7DFEAE66C01B83A8498A682699,0D0B06050ACFAD338617C2A1BFC63B41,2013-02-08,CRD,12,2.6,40.761364,-73.999275,40.693729,-73.96389
1A08A75D4F6A3BBD4D950B4926156880,171A8E293E8BD3D8D435BAF75EF0CE6D,2013-01-23,CRD,7.5,1.7,40.741066,-74.005051,40.787056,-73.948006
2CA5B8E3B692521A8FBEF294388F0914,FE46D8BE090719CD4752CDDA2820B05D,2013-01-02,CRD,5.5,1.3,40.644753,-73.782013,40.709335,-73.812439
0DB008D5966DB6C95485A6E521B9C1C7,EEF1219CD8FDCF911C2BE72F61F28CFC,2013-11-05,CRD,12,2.5,40.731049,-73.999603,40.731644,-74.001015
5277B66A069EF1748D89C7F8959257E2,3A42E86D1742B0A047B209F1B4FC0440,2013-06-07,CRD,26.5,5.4,40.717796,-73.957787,40.772053,-73.915833
09AA25B5E27329C479EF80FD0F3BD87F,DA3B1126617F3CB9BE5F9153C58FDD74,2013-10-26,CRD,5,1,40.733299,-74.002892,40.783306,-73.952927
7D9F519277EFC47748CB4C3563BC9D43,78E7F3563A36357EA0BA522ED069E962,2013-12-07,CRD,6.5,2,40.723026,-73.996849,40.733437,-74.004021
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-08-08,CRD,8,1.9,40.763863,-73.997604,40.748295,-73.988991
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-08-22,CRD,20,4.1,40.759781,-73.980385,40.793106,-73.968147
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-04-09,CRD,9,1,40.724136,-73.97879,40.723057,-73.993111
09D0AF7E35C3B23060840634792F90F1,84AC43D51409C1E6BC8D8140E5E8345E,2013-06-09,CRD,6,1,0,0,0,0
5E6CD4FACD827EA5EDFEB765BED2EF1B,29897DA8543AF28A86CDFD97594F16D4,2013-11-05,CRD,14.5,3,40.755379,-73.992134,40.820904,-73.943268
A6651AD9564FBEE54F6A11CA27A53083,6F76803DF03583A9C174C5348860D541,2013-07-11,CRD,6,1,40.740509,-73.998123,40.774323,-73.906914
826B5B29ABAF28C2DA0CB123D77F0B3D,C981BF8CD724DB2F1E08A10E6FE27088,2013-08-13,CRD,7,2.4,40.761059,-73.96537,40.757401,-73.917854
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-02-20,CRD,18.5,4,40.713718,-73.958122,40.724472,-73.95517
5C8B0F8EEC4A67E2863BC312AD58753E,B6E27B6C6E8349D070A1B2C5B8925D13,2013-11-15,CRD,9,1.9,40.72271,-73.98806,40.729271,-73.978134
EF1C2CFF187C78348B712559A8776971,573DF5D84CDEEEC1A59F0BB32094CCF9,2013-03-21,CRD,21,4.3,40.723228,-73.979378,40.741791,-74.000824
8521BB0C99BD08A01B290EDF6C55B02E,0F09747CA39D1C04C0217954ECD2944D,2013-01-08,CRD,8,1,40.733517,-73.999336,40.759243,-74.00367
307EA969223AF2EF168C8CF19827865D,20208670C72FE36923F9F46BFAFE36E1,2013-09-29,CRD,9,2.25,40.727173,-74.000603,40.765144,-73.95784
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-07-29,CRD,14.5,3.87,40.769199,-73.951912,40.857574,-73.92482
AB30CC1A64994AB143F4D1B012FE9AE4,45884F275E3DFDB4106B884CF505C500,2013-03-06,CRD,5,1.1,40.75296,-73.995506,40.747971,-73.984985
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-07-02,CRD,6,1.4,40.763599,-73.973518,40.786491,-73.954369
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-07-19,CRD,24,6.05,40.743298,-73.989052,40.74604,-73.990471
34F7B3077847F28A650B59EADC930115,EBBABF406884E7E2C48CD81D2C141130,2013-06-02,CRD,11.5,2.6,40.756233,-73.967598,40.753201,-73.946655
E2F0312A7779EABB453190E1A93F1456,638D387D42863D55556E1AD4C55F059E,2013-06-10,CRD,15,0,40.738152,-74.006699,40.878189,-73.917068
C7D8FFD6A1AD364A97844C1B2018100D,8D254EF57883244171677F78B0BD1500,2013-02-11,CRD,5.5,1.2,40.721088,-73.983963,40.713879,-73.961502
8F992E801892B31EC9E7118DCD54056A,980C7AEB3FD36663AB02A5195DC747DC,2013-10-06,CRD,9,1,40.764576,-73.983032,40.744839,-73.917419
CDBCE4FF86DE39466492CD7C10B9408F,48277A04A6A0653B8A32A43FAA24629B,2013-04-29,CRD,5,1.35,40.782269,-73.9515,40.739532,-73.98848
3FE110D179F3BA5DBA2356305C7A629A,05BF40BF619B29206C6CBADD0CCBE834,2013-03-02,CRD,9,1,40.768665,-73.967995,40.771053,-73.961861
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-10-04,CRD,9.5,0,40.792538,-73.964134,40.762444,-73.970245
3FE110D179F3BA5DBA2356305C7A629A,05BF40BF619B29206C6CBADD0CCBE834,2013-04-01,CRD,14,2.9,40.7491,-73.975731,40.78582,-73.976822
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-09-20,CRD,9.5,2.6,40.746269,-73.974457,40.775375,-73.956635
26A46E117EC751C440FC3D3F027E4B7D,531688FC59E5106FBFD281C8BF328C4F,2013-07-25,CRD,7.5,1,40.762878,-73.971977,40.821522,-73.956207
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-09-22,CRD,7.5,2,40.743233,-73.983803,40.822514,-73.952805
EF1C2CFF187C78348B712559A8776971,573DF5D84CDEEEC1A59F0BB32094CCF9,2013-05-30,CRD,17,0,40.765896,-73.978409,40.756725,-73.98967
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-01-31,CRD,5,1,40.739502,-74.005836,40.714424,-73.997253
5713D367F7ADAFE285DD127EED28CC03,09120EB45C69CCD3D60625CCC7EC9D9E,2013-07-13,CRD,52,3,40.729885,-73.992126,40.696384,-73.991096
09AA25B5E27329C479EF80FD0F3BD87F,DA3B1126617F3CB9BE5F9153C58FDD74,2013-05-10,CRD,12.5,2.7,40.767231,-73.995995,40.71471,-74.037819
31AC977B959A6598F283D647DE8DC456,8E7E96BEF7F3FA51525F8A39877C620A,2013-07-14,CRD,11.5,2.4,40.758862,-73.986946,40.762157,-73.993729
0DB008D5966DB6C95485A6E521B9C1C7,EEF1219CD8FDCF911C2BE72F61F28CFC,2013-03-21,CRD,12,2.5,40.747707,-73.893707,40.764706,-73.885902
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-04-07,CRD,59.5,10,40.748459,-73.988068,40.725475,-73.976555
8A7B476296423066E8D807C00A5A279C,6968C582D46827AE3B590EEA1BCB15AF,2013-05-09,CRD,10.5,2.87,40.767326,-73.929779,40.782475,-73.978828
4F520C94BE55BCD63811E0CAA7D5D285,D37ACABDF4CFD043D4D89B8C38D47BC0,2013-08-30,CRD,12,1,40.73011,-74.000381,40.785946,-73.968925
E402DC545C585EED1F5E45B80D03578F,A1964E9893A02FB0E780A01B019D2D28,2013-04-12,CRD,28.5,6.96,40.761326,-73.963936,40.762413,-73.96769
B8A19B0003386C41E2D26C3EB6B1BF30,650BF4F26F59759F8959FCA4A9A93257,2013-10-27,CRD,17.5,2,40.714073,-74.009758,40.76569,-73.926163
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-04-17,CRD,9,1,40.732853,-74.000153,40.74419,-73.991684
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-06-06,CRD,27.5,5.7,40.691673,-73.987244,40.684605,-73.999184
080BF09AD2886BCA48E1021A7219FE45,290528A2BD570924D69E0F045617BD0E,2013-12-19,CRD,52,11.56,40.724197,-73.987808,40.870056,-73.89093
